"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"22",'0.158','0.156','0.152','0.146','0.144','0.151','0.153','0.152','0.150','0.152','0.150','0.140','0.136','0.134','0.132','0.128','0.120','0.120','0.124','0.124','0.131','0.138','0.138','0.130','0.140',
"23",'0.123','0.103','0.091','0.085','0.087','0.089','0.089','0.091','0.087','0.085','0.082','0.078','0.082','0.082','0.084','0.076','0.070','0.068','0.048','0.042','0.037','0.043','0.044','0.043','0.075',
"24",'0.031','0.021','0.009','0.005','0.001','9.995','9.993','9.987','9.969','9.967','9.964','9.952','9.952','9.970','9.972','9.964','9.960','9.952','9.958','9.960','9.960','9.964','9.964','9.964','9.976',
"25",'9.968','9.970','9.970','9.978','9.984','9.994','0.004','0.010','0.014','0.008','0.009','0.009','0.015','0.011','0.015','0.016','0.017','0.017','0.027','0.041','0.059','0.067','0.066','0.071','0.014',
"26",'0.063','0.061','0.051','0.043','0.033','0.025','0.011','9.995','9.991','9.977','9.956','9.946','9.929','9.908','9.893','9.884','9.884','9.864','9.859','9.852','9.858','9.856','9.856','9.840','9.943',
"27",'9.844','9.840','9.830','9.858','9.874','9.886','9.914','9.948','9.948','9.972','9.978','9.978','9.982','9.980','9.971','9.944','9.932','9.930','9.926','9.916','9.901','9.886','9.868','9.848','9.915',
"28",'9.835','9.796','9.768','9.736','9.722','9.736','9.736','9.736','9.748','9.780','9.842','9.878','9.910','9.942','9.966','9.976','9.989','9.987','9.990','0.000','0.002','0.010','0.006','0.010','9.879',
"29",'9.991','9.977','9.971','9.959','9.941','9.929','9.935','9.941','9.948','9.971','9.972','9.990','0.004','0.024','0.035','0.038','0.048','0.061','0.078','0.092','0.108','0.120','0.130','0.132','0.016',
"30",'0.132','0.144','0.144','0.146','0.150','0.155','0.150','0.152','0.144','0.128','0.123','0.117','0.107','0.120','0.109','0.111','0.107','0.107','0.095','0.093','0.083','0.077','0.065','0.049','0.117',
Mean,'9.910','9.924','9.920','9.913','9.910','9.910','9.908','9.906','9.900','9.904','9.900','9.897','9.900','9.900','9.902','9.912','9.925','9.946','9.970','9.994','0.019','0.028','0.038','0.052','9.937',
