"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"11",'9.256','9.266','9.289','9.302','9.320','9.328','9.334','9.354','9.356','9.377','9.378','9.389','9.395','9.401','9.402','9.412','9.412','9.418','9.431','9.451','9.454','9.470','9.478','9.496','9.382',
"12",'9.505','9.518','9.531','9.554','9.558','9.577','9.602','9.612','9.622','9.634','9.656','9.659','9.667','9.674','9.685','9.691','9.696','9.703','9.715','9.717','9.716','9.717','9.705','9.699','9.642',
"13",'9.679','9.655','9.629','9.605','9.594','9.591','9.579','9.571','9.567','9.555','9.540','9.518','9.509','9.527','9.537','9.537','9.536','9.532','9.527','9.516','9.540','9.566','9.581','9.610','9.567',
"14",'9.624','9.642','9.654','9.678','9.696','9.700','9.706','9.716','9.716','9.725','9.724','9.724','9.732','9.738','9.734','9.739','9.741','9.740','9.750','9.758','9.758','9.765','9.765','9.768','9.721',
"15",'9.760','9.752','9.748','9.752','9.755','9.762','9.765','9.764','9.756','9.749','9.745','9.736','9.732','9.736','9.744','9.744','9.746','9.746','9.758','9.772','9.782','9.794','9.807','9.814','9.759',
"16",'9.818','9.826','9.826','9.836','9.852','9.864','9.881','9.883','9.888','9.896','9.899','9.899','9.897','9.891','9.901','9.896','9.891','9.895','9.901','9.899','9.889','9.879','9.865','9.851','9.876',
"17",'9.829','9.817','9.795','9.785','9.775','9.769','9.771','9.769','9.765','9.763','9.750','9.738','9.724','9.714','9.706','9.696','9.686','9.678','9.674','9.676','9.660','9.657','9.648','9.633','9.728',
"18",'9.622','9.614','9.599','9.600','9.600','9.609','9.622','9.634','9.642','9.654','9.658','9.660','9.662','9.672','9.665','9.688','9.702','9.716','9.730','9.748','9.769','9.790','9.802','9.810','9.678',
"19",'9.814','9.823','9.832','9.836','9.848','9.860','9.870','9.876','9.880','9.872','9.880','9.884','9.884','9.883','9.876','9.872','9.860','9.850','9.848','9.853','9.848','9.850','9.836','9.836','9.857',
"20",'9.827','9.826','9.826','9.829','9.834','9.837','9.846','9.858','9.869','9.892','9.899','9.919','9.939','9.949','9.965','9.983','9.996','0.014','0.033','0.049','0.067','0.076','0.083','0.090','9.938',
"21",'0.098','0.101','0.111','0.124','0.127','0.143','0.155','0.161','0.162','0.167','0.176','0.176','0.177','0.165','0.163','0.148','0.145','0.143','0.147','0.151','0.149','0.149','0.154','0.154','0.148',
"22",'0.154','0.146','0.137','0.125','0.121','0.116','0.106','0.096','0.091','0.079','0.048','0.036','0.024','0.011','9.999','9.998','9.984','9.991','9.991','9.991','9.989','9.983','9.988','9.986','0.050',
"23",'9.980','9.975','9.968','9.966','9.966','9.970','9.962','9.970','9.971','9.964','9.966','9.966','9.965','9.959','9.962','9.973','9.985','9.996','0.001','0.015','0.023','0.025','0.034','0.045','9.984',
"24",'0.053','0.062','0.069','0.083','0.101','0.120','0.129','0.145','0.152','0.158','0.169','0.168','0.167','0.169','0.169','0.171','0.172','0.180','0.193','0.207','0.215','0.215','0.214','0.205','0.154',
"25",'0.200','0.195','0.191','0.189','0.188','0.184','0.183','0.181','0.164','0.152','0.137','0.130','0.110','0.095','0.077','0.062','0.049','0.041','0.042','0.038','0.038','0.030','0.017','0.012','0.113',
"26",'0.000','9.996','9.988','9.982','9.982','9.987','9.980','9.979','9.964','9.957','9.949','9.938','9.919','9.903','9.893','9.894','9.895','9.902','9.900','9.901','9.901','9.906','9.897','9.877','9.937',
"27",'9.848','9.837','9.819','9.825','9.819','9.806','9.799','9.787','9.768','9.763','9.775','9.762','9.756','9.731','9.716','9.711','9.707','9.699','9.698','9.691','9.687','9.687','9.677','9.669','9.752',
"28",'9.651','9.647','9.634','9.626','9.633','9.640','9.643','9.652','9.651','9.651','9.654','9.658','9.658','9.669','9.664','9.663','9.667','9.669','9.669','9.676','9.682','9.689','9.678','9.670','9.658',
"29",'9.650','9.614','9.595','9.581','9.562','9.568','9.572','9.572','9.567','9.568','9.569','9.576','9.569','9.577','9.574','9.568','9.562','9.532','9.554','9.571','9.562','9.556','9.545','9.521','9.570',
"30",'9.509','9.495','9.484','9.456','9.471','9.471','9.478','9.492','9.496','9.478','9.462','9.457','9.448','9.428','9.415','9.405','9.400','9.405','9.411','9.398','9.393','9.388','9.374','9.383','9.442',
Mean,'9.845','9.845','9.835','9.837','9.849','9.859','9.867','9.876','9.880','9.882','9.874','9.877','9.874','9.869','9.869','9.861','9.861','9.865','9.871','9.869','9.848','9.825','9.812','9.784','9.856',
