"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"11",'9.831','9.843','9.861','9.879','9.889','9.905','9.921','9.949','9.975','0.001','0.031','0.035','0.044','0.061','0.085','0.104','0.123','0.147','0.161','0.187','0.203','0.225','0.246','0.261','0.040',
"12",'0.270','0.270','0.286','0.294','0.298','0.308','0.320','0.340','0.354','0.370','0.379','0.368','0.369','0.369','0.373','0.391','0.403','0.417','0.428','0.435','0.435','0.449','0.453','0.467','0.369',
"13",'0.472','0.480','0.486','0.486','0.482','0.482','0.492','0.508','0.527','0.536','0.539','0.531','0.535','0.531','0.547','0.547','0.557','0.573','0.568','0.577','0.583','0.589','0.595','0.597','0.534',
"14",'0.591','0.597','0.595','0.584','0.571','0.565','0.559','0.561','0.545','0.541','0.528','0.506','0.494','0.496','0.512','0.521','0.524','0.528','0.528','0.520','0.516','0.506','0.502','0.522','0.538',
"15",'0.521','0.511','0.505','0.511','0.513','0.505','0.477','0.477','0.495','0.497','0.492','0.456','0.468','0.442','0.420','0.466','0.470','0.441','0.420','0.396','0.377','0.342','0.320','0.296','0.451',
"16",'0.274','0.244','0.244','0.232','0.223','0.206','0.192','0.166','0.162','0.148','0.137','0.123','0.101','0.053','0.069','0.063','0.047','0.047','0.059','0.061','0.055','0.053','0.051','0.059','0.128',
"17",'0.059','0.067','0.057','0.043','0.041','0.057','0.055','0.065','0.067','0.065','0.063','0.065','0.079','0.081','0.083','0.101','0.109','0.123','0.127','0.136','0.131','0.125','0.109','0.109','0.084',
"18",'0.103','0.093','0.064','0.071','0.077','0.069','0.065','0.076','0.079','0.089','0.091','0.087','0.079','0.083','0.079','0.087','0.094','0.103','0.109','0.115','0.121','0.122','0.127','0.127','0.092',
"19",'0.123','0.133','0.125','0.117','0.120','0.127','0.129','0.137','0.145','0.163','0.169','0.161','0.163','0.159','0.157','0.165','0.158','0.171','0.177','0.193','0.197','0.209','0.211','0.221','0.160',
"20",'0.229','0.239','0.243','0.253','0.265','0.275','0.277','0.293','0.305','0.317','0.323','0.313','0.303','0.293','0.289','0.285','0.285','0.281','0.277','0.273','0.263','0.255','0.247','0.229','0.276',
"21",'0.215','0.179','0.167','0.149','0.131','0.109','0.075','0.061','0.057','0.051','0.043','0.027','0.015','9.993','9.969','9.961','9.947','9.951','9.945','9.947','9.947','9.927','9.907','9.885','0.027',
"22",'9.856','9.828','9.798','9.763','9.738','9.706','9.680','9.666','9.658','9.646','9.624','9.586','9.570','9.580','9.597','9.594','9.598','9.606','9.604','9.618','9.618','9.618','9.615','9.594','9.657',
"23",'9.594','9.548','9.548','9.578','9.600','9.660','9.689','9.722','9.742','9.762','9.777','9.783','9.789','9.791','9.775','9.778','9.775','9.749','9.733','9.679','9.647','9.615','9.565','9.525','9.684',
"24",'9.485','9.443','9.383','9.387','9.401','9.455','9.503','9.557','9.597','9.627','9.653','9.663','9.673','9.695','9.701','9.713','9.715','9.717','9.709','9.704','9.689','9.655','9.623','9.575','9.597',
"25",'9.521','9.455','9.419','9.353','9.315','9.285','9.299','9.279','9.247','9.237','9.217','9.201','9.189','9.148','9.145','9.259','9.359','9.491','9.577','9.623','9.655','9.691','9.683','9.683','9.389',
"26",'9.643','9.599','9.552','9.525','9.499','9.501','9.517','9.509','9.529','9.545','9.544','9.545','9.551','9.546','9.551','9.555','9.563','9.559','9.555','9.557','9.547','9.545','9.537','9.533','9.546',
"27",'9.542','9.545','9.550','9.543','9.547','9.531','9.551','9.567','9.561','9.571','9.570','9.564','9.582','9.598','9.598','9.592','9.600','9.602','9.606','9.592','9.588','9.594','9.592','9.584','9.574',
"28",'9.577','9.558','9.538','9.518','9.520','9.512','9.512','9.514','9.504','9.505','9.494','9.484','9.496','9.503','9.550','9.598','9.634','9.694','9.738','9.787','9.824','9.848','9.866','9.900','9.611',
"29",'9.906','9.916','9.928','9.936','9.926','9.916','9.892','9.876','9.858','9.830','9.816','9.734','9.730','9.706','9.682','9.662','9.650','9.668','9.674','9.676','9.654','9.656','9.654','9.658','9.775',
"30",'9.660','9.653','9.658','9.654','9.654','9.668','9.684','9.688','9.688','9.696','9.692','9.688','9.682','9.690','9.686','9.669','9.670','9.674','9.678','9.686','9.698','9.686','9.672','9.660','9.676',
"31",'9.660','9.626','9.604','9.557','9.550','9.520','9.510','9.473','9.456','9.440','9.417','9.363','9.301','9.265','9.219','9.173','9.131','9.089','9.061','9.021','8.983','8.963','8.923','8.891','9.300',
Mean,'9.433','9.442','9.436','9.438','9.430','9.432','9.434','9.440','9.442','9.442','9.446','9.438','9.425','9.410','9.394','9.388','9.376','9.353','9.324','9.302','9.284','9.250','9.212','9.202','9.382',
