"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"17",'9.990','9.969','9.945','9.915','9.887','9.853','9.831','9.825','9.815','9.813','9.810','9.785','9.752','9.720','9.701','9.700','9.682','9.676','9.666','9.652','9.646','9.638','9.634','9.654','9.773',
"18",'9.648','9.682','9.697','9.713','9.728','9.736','9.750','9.776','9.804','9.826','9.843','9.843','9.851','9.849','9.851','9.859','9.856','9.851','9.851','9.843','9.834','9.815','9.808','9.811','9.797',
"19",'9.785','9.783','9.773','9.759','9.750','9.761','9.759','9.782','9.791','9.812','9.820','9.812','9.800','9.778','9.772','9.748','9.730','9.708','9.667','9.610','9.563','9.536','9.488','9.424','9.717',
"20",'9.375','9.313','9.269','9.237','9.191','9.166','9.136','9.122','9.093','9.075','9.053','8.971','8.917','8.847','8.751','8.710','8.673','8.657','8.609','8.523','8.455','8.369','8.316','8.330','8.882',
"21",'8.351','8.461','8.575','8.698','8.805','8.890','8.959','9.029','9.121','9.216','9.286','9.343','9.389','9.443','9.491','9.523','9.572','9.589','9.619','9.653','9.669','9.701','9.709','9.729','9.243',
"22",'9.737','9.747','9.762','9.766','9.768','9.778','9.789','9.790','9.792','9.802','9.798','9.790','9.776','9.756','9.764','9.770','9.764','9.762','9.776','9.778','9.776','9.781','9.784','9.778','9.774',
"23",'9.782','9.779','9.782','9.782','9.777','9.775','9.770','9.769','9.766','9.764','9.758','9.744','9.734','9.688','9.663','9.627','9.628','9.646','9.648','9.672','9.702','9.724','9.728','9.740','9.727',
"24",'9.753','9.752','9.758','9.764','9.766','9.768','9.770','9.764','9.758','9.750','9.740','9.702','9.674','9.626','9.596','9.577','9.548','9.536','9.540','9.520','9.511','9.512','9.486','9.488','9.652',
"25",'9.496','9.486','9.476','9.456','9.426','9.418','9.404','9.396','9.398','9.404','9.407','9.383','9.361','9.325','9.313','9.316','9.323','9.333','9.328','9.321','9.315','9.319','9.361','9.397','9.382',
"26",'9.405','9.427','9.442','9.420','9.424','9.452','9.462','9.477','9.478','9.499','9.507','9.503','9.515','9.519','9.541','9.555','9.567','9.573','9.577','9.583','9.587','9.593','9.585','9.583','9.511',
"27",'9.572','9.556','9.550','9.534','9.510','9.488','9.462','9.454','9.442','9.431','9.419','9.381','9.332','9.287','9.239','9.213','9.165','9.120','9.079','9.029','8.997','8.952','8.889','8.832','9.289',
"28",'8.763','8.725','8.691','8.677','8.673','8.671','8.691','8.725','8.763','8.801','8.826','8.864','8.890','8.936','8.978','9.043','9.116','9.188','9.245','9.292','9.316','9.344','9.367','9.394','8.957',
"29",'9.412','9.437','9.459','9.473','9.479','9.499','9.513','9.527','9.550','9.573','9.604','9.605','9.603','9.598','9.607','9.619','9.630','9.625','9.619','9.617','9.609','9.590','9.589','9.564','9.558',
"30",'9.543','9.535','9.513','9.483','9.459','9.450','9.445','9.433','9.433','9.437','9.429','9.419','9.419','9.434','9.445','9.464','9.491','9.517','9.549','9.567','9.601','9.616','9.651','9.655','9.499',
"31",'9.701','9.721','9.760','9.803','9.817','9.855','9.861','9.877','9.907','9.919','9.925','9.907','9.899','9.891','9.865','9.873','9.849','9.823','9.815','9.767','9.751','9.735','9.691','9.643','9.819',
Mean,'9.809','9.805','9.803','9.793','9.789','9.785','9.787','9.789','9.790','9.799','9.792','9.796','9.780','9.776','9.768','9.764','9.770','9.774','9.776','9.776','9.778','9.784','9.786','9.792','9.786',
