"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"21",'9.781','9.775','9.769','9.765','9.757','9.759','9.781','9.819','9.849','9.891','9.908','9.936','9.957','9.980','9.987','0.001','9.995','9.993','9.983','9.979','9.971','9.951','9.939','9.934','9.894',
"22",'9.915','9.901','9.883','9.864','9.859','9.852','9.847','9.829','9.823','9.821','9.802','9.792','9.787','9.778','9.780','9.834','9.858','9.862','9.906','9.966','0.010','0.054','0.089','0.130','9.885',
"23",'0.147','0.180','0.201','0.233','0.255','0.273','0.293','0.313','0.325','0.339','0.339','0.359','0.369','0.379','0.383','0.391','0.389','0.397','0.401','0.423','0.431','0.435','0.433','0.429','0.338',
"24",'0.418','0.423','0.411','0.415','0.415','0.420','0.415','0.407','0.394','0.375','0.356','0.346','0.333','0.327','0.315','0.318','0.309','0.297','0.291','0.291','0.293','0.297','0.300','0.309','0.353',
"25",'0.300','0.296','0.299','0.304','0.304','0.322','0.332','0.340','0.342','0.345','0.346','0.354','0.352','0.354','0.350','0.354','0.362','0.370','0.375','0.385','0.400','0.411','0.417','0.429','0.352',
"26",'0.429','0.435','0.440','0.436','0.448','0.456','0.460','0.454','0.450','0.439','0.424','0.416','0.407','0.399','0.388','0.380','0.370','0.374','0.376','0.387','0.392','0.396','0.402','0.405','0.415',
"27",'0.402','0.405','0.403','0.400','0.400','0.399','0.389','0.387','0.379','0.365','0.356','0.344','0.330','0.306','0.292','0.278','0.272','0.272','0.279','0.288','0.293','0.300','0.301','0.302','0.339',
"28",'0.282','0.279','0.271','0.267','0.261','0.241','0.229','0.210','0.186','0.158','0.136','0.115','0.096','0.076','0.056','0.045','0.022','0.018','0.012','0.016','0.018','0.021','0.018','0.016','0.127',
"29",'0.006','9.998','9.996','9.988','9.985','9.988','9.980','9.976','9.961','9.942','9.927','9.920','9.901','9.892','9.880','9.874','9.867','9.869','9.873','9.883','9.903','9.913','9.907','9.917','9.931',
"30",'9.907','9.905','9.893','9.889','9.883','9.877','9.878','9.873','9.857','9.848','9.825','9.820','9.810','9.805','9.811','9.796','9.781','9.778','9.787','9.807','9.811','9.820','9.824','9.830','9.838',
"31",'9.828','9.828','9.824','9.829','9.840','9.844','9.860','9.865','9.858','9.865','9.871','9.883','9.887','9.888','9.883','9.895','9.901','9.919','9.928','9.929','9.934','9.929','9.923','9.927','9.881',
Mean,'9.486','9.495','9.505','9.516','9.519','9.538','9.543','9.556','9.549','9.549','9.551','9.546','9.549','9.552','9.558','9.557','9.555','9.553','9.552','9.561','9.573','9.569','9.569','9.563','9.544',
