"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"17",'9.624','9.647','9.655','9.709','9.697','9.708','9.729','9.759','9.762','9.783','9.790','9.797','9.807','9.807','9.811','9.807','9.806','9.807','9.803','9.807','9.810','9.800','9.796','9.798','9.763',
"18",'9.795','9.796','9.796','9.801','9.825','9.841','9.854','9.865','9.878','9.895','9.909','9.921','9.934','9.934','9.932','9.926','9.920','9.906','9.894','9.881','9.868','9.863','9.853','9.846','9.872',
"19",'9.838','9.838','9.832','9.832','9.837','9.831','9.838','9.836','9.840','9.852','9.859','9.874','9.884','9.896','9.900','9.908','9.893','9.887','9.900','9.899','9.900','9.900','9.894','9.883','9.869',
"20",'9.861','9.865','9.860','9.835','9.827','9.825','9.811','9.798','9.772','9.759','9.756','9.763','9.762','9.767','9.774','9.783','9.795','9.809','9.825','9.846','9.866','9.888','9.909','9.922','9.820',
"21",'9.939','9.955','9.964','9.981','0.005','0.032','0.053','0.074','0.088','0.105','0.127','0.140','0.157','0.172','0.179','0.181','0.186','0.195','0.199','0.199','0.196','0.187','0.174','0.168','0.111',
"22",'0.162','0.165','0.170','0.175','0.172','0.172','0.173','0.185','0.199','0.220','0.220','0.236','0.245','0.257','0.256','0.262','0.262','0.266','0.260','0.262','0.251','0.241','0.228','0.221','0.219',
"23",'0.211','0.211','0.193','0.193','0.189','0.186','0.188','0.192','0.197','0.187','0.197','0.197','0.191','0.181','0.175','0.165','0.151','0.138','0.135','0.128','0.119','0.114','0.090','0.071','0.167',
"24",'0.050','0.030','0.013','9.992','9.973','9.950','9.927','9.906','9.886','9.849','9.834','9.806','9.784','9.771','9.757','9.741','9.713','9.696','9.683','9.670','9.661','9.645','9.630','9.619','9.816',
"25",'9.610','9.602','9.591','9.591','9.594','9.603','9.615','9.626','9.641','9.646','9.650','9.660','9.670','9.680','9.682','9.700','9.703','9.705','9.707','9.719','9.735','9.751','9.759','9.770','9.667',
"26",'9.777','9.775','9.782','9.792','9.796','9.809','9.825','9.826','9.827','9.831','9.836','9.852','9.867','9.866','9.876','9.886','9.900','9.918','9.933','9.950','9.972','0.002','0.017','0.032','9.873',
"27",'0.043','0.052','0.055','0.059','0.074','0.086','0.095','0.103','0.104','0.107','0.115','0.115','0.125','0.125','0.118','0.118','0.114','0.123','0.126','0.140','0.157','0.174','0.182','0.182','0.112',
"28",'0.179','0.183','0.184','0.184','0.187','0.181','0.176','0.169','0.164','0.151','0.139','0.130','0.120','0.111','0.105','0.098','0.096','0.092','0.098','0.102','0.109','0.110','0.100','0.100','0.136',
"29",'0.100','0.096','0.093','0.083','0.083','0.076','0.077','0.068','0.043','0.027','0.015','9.997','9.982','9.974','9.960','9.945','9.936','9.932','9.933','9.933','9.927','9.926','9.916','9.904','0.001',
"30",'9.896','9.891','9.878','9.863','9.856','9.851','9.836','9.820','9.804','9.790','9.770','9.752','9.728','9.716','9.695','9.677','9.665','9.652','9.638','9.641','9.635','9.622','9.600','9.589','9.744',
Mean,'9.764','9.756','9.754','9.748','9.740','9.748','9.746','9.760','9.770','9.775','9.790','9.797','9.814','9.835','9.867','9.892','9.901','9.925','9.945','9.964','9.973','9.990','0.005','0.024','9.845',
