"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"21",'9.803','9.801','9.796','9.799','9.791','9.797','9.797','9.797','9.795','9.789','9.783','9.770','9.764','9.758','9.750','9.741','9.738','9.736','9.737','9.753','9.750','9.746','9.746','9.740','9.770',
"22",'9.727','9.712','9.702','9.694','9.692','9.692','9.686','9.669','9.658','9.649','9.636','9.630','9.614','9.600','9.586','9.576','9.564','9.557','9.554','9.549','9.539','9.530','9.517','9.508','9.618',
"23",'9.500','9.496','9.494','9.501','9.506','9.522','9.542','9.562','9.574','9.588','9.608','9.621','9.629','9.645','9.647','9.667','9.681','9.707','9.729','9.757','9.781','9.798','9.807','9.819','9.633',
"24",'9.817','9.825','9.815','9.821','9.829','9.833','9.843','9.833','9.826','9.814','9.796','9.783','9.754','9.760','9.747','9.742','9.730','9.723','9.726','9.728','9.720','9.711','9.702','9.692','9.774',
"25",'9.676','9.660','9.648','9.632','9.622','9.611','9.604','9.587','9.576','9.561','9.544','9.541','9.535','9.521','9.513','9.507','9.497','9.503','9.509','9.527','9.537','9.543','9.552','9.555','9.565',
"26",'9.545','9.553','9.555','9.561','9.561','9.568','9.558','9.555','9.553','9.551','9.534','9.537','9.527','9.519','9.516','9.515','9.521','9.526','9.529','9.533','9.526','9.516','9.511','9.507','9.537',
"27",'9.503','9.491','9.485','9.479','9.475','9.469','9.469','9.469','9.465','9.451','9.437','9.435','9.431','9.419','9.413','9.401','9.401','9.395','9.395','9.399','9.397','9.401','9.393','9.397','9.436',
"28",'9.397','9.395','9.390','9.395','9.401','9.405','9.409','9.421','9.421','9.427','9.428','9.426','9.424','9.424','9.422','9.436','9.440','9.448','9.456','9.467','9.466','9.470','9.474','9.464','9.429',
"29",'9.462','9.460','9.447','9.436','9.438','9.440','9.430','9.433','9.417','9.418','9.424','9.413','9.395','9.386','9.375','9.368','9.363','9.359','9.359','9.367','9.363','9.367','9.369','9.365','9.402',
"30",'9.347','9.345','9.343','9.340','9.337','9.339','9.345','9.356','9.365','9.379','9.386','9.397','9.401','9.395','9.387','9.389','9.398','9.413','9.429','9.441','9.451','9.462','9.473','9.483','9.392',
Mean,'9.995','9.963','9.921','9.888','9.871','9.861','9.863','9.861','9.852','9.843','9.850','9.848','9.840','9.827','9.825','9.835','9.837','9.853','9.853','9.868','9.865','9.874','9.879','9.895','9.870',
