"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"15",'0.074','0.074','0.073','0.074','0.076','0.080','0.087','0.088','0.088','0.082','0.083','0.079','0.071','0.071','0.063','0.061','0.063','0.075','0.086','0.098','0.111','0.119','0.125','0.129','0.085',
"16",'0.135','0.133','0.134','0.139','0.138','0.145','0.147','0.149','0.149','0.149','0.140','0.123','0.105','0.091','0.078','0.067','0.061','0.059','0.055','0.053','0.053','0.064','0.056','0.049','0.103',
"17",'0.048','0.035','0.023','0.020','0.018','0.012','0.012','0.005','9.985','9.979','9.967','9.958','9.948','9.935','9.916','9.898','9.883','9.865','9.853','9.845','9.826','9.828','9.808','9.809','9.937',
"18",'9.790','9.768','9.754','9.732','9.722','9.718','9.698','9.681','9.650','9.628','9.625','9.615','9.601','9.589','9.585','9.585','9.598','9.605','9.608','9.614','9.614','9.617','9.609','9.606','9.651',
"19",'9.600','9.591','9.580','9.570','9.562','9.562','9.562','9.558','9.558','9.554','9.548','9.548','9.549','9.552','9.545','9.542','9.542','9.558','9.558','9.578','9.576','9.587','9.585','9.591','9.565',
"20",'9.576','9.580','9.568','9.564','9.560','9.564','9.560','9.554','9.542','9.538','9.515','9.502','9.498','9.505','9.515','9.519','9.519','9.519','9.519','9.517','9.529','9.536','9.538','9.545','9.537',
"21",'9.544','9.539','9.524','9.542','9.550','9.568','9.582','9.600','9.602','9.611','9.610','9.631','9.629','9.627','9.620','9.638','9.644','9.650','9.653','9.670','9.696','9.712','9.714','9.726','9.620',
"22",'9.730','9.732','9.735','9.742','9.750','9.762','9.770','9.782','9.794','9.806','9.812','9.823','9.826','9.838','9.834','9.832','9.828','9.831','9.838','9.852','9.850','9.858','9.868','9.862','9.806',
"23",'9.859','9.870','9.872','9.878','9.884','9.898','9.907','9.910','9.901','9.900','9.895','9.897','9.905','9.913','9.923','9.935','9.945','9.953','9.955','9.969','9.977','9.988','9.988','9.987','9.921',
"24",'9.997','0.001','0.023','0.025','0.035','0.043','0.051','0.056','0.057','0.059','0.060','0.065','0.064','0.076','0.076','0.093','0.093','0.097','0.101','0.105','0.117','0.127','0.119','0.118','0.069',
"25",'0.113','0.109','0.106','0.097','0.093','0.093','0.086','0.082','0.076','0.076','0.062','0.062','0.062','0.054','0.050','0.046','0.042','0.042','0.043','0.048','0.052','0.055','0.058','0.065','0.070',
"26",'0.052','0.037','0.038','0.041','0.040','0.063','0.072','0.097','0.111','0.137','0.148','0.162','0.174','0.190','0.198','0.209','0.216','0.225','0.236','0.244','0.272','0.278','0.284','0.292','0.159',
"27",'0.294','0.294','0.297','0.294','0.294','0.282','0.287','0.298','0.281','0.268','0.246','0.238','0.224','0.221','0.203','0.196','0.178','0.160','0.146','0.142','0.140','0.121','0.106','0.089','0.221',
"28",'0.075','0.057','0.037','0.014','9.982','9.958','9.918','9.909','9.883','9.875','9.860','9.832','9.825','9.789','9.756','9.750','9.731','9.728','9.709','9.704','9.693','9.682','9.684','9.693','9.839',
"29",'9.705','9.708','9.711','9.720','9.726','9.728','9.738','9.742','9.747','9.756','9.765','9.781','9.787','9.815','9.802','9.809','9.821','9.833','9.847','9.850','9.859','9.856','9.856','9.860','9.784',
"30",'9.857','9.855','9.843','9.837','9.825','9.829','9.831','9.823','9.820','9.808','9.776','9.758','9.748','9.735','9.711','9.679','9.658','9.640','9.624','9.610','9.586','9.559','9.537','9.520','9.728',
Mean,'0.228','0.219','0.209','0.208','0.205','0.203','0.192','0.187','0.175','0.161','0.145','0.124','0.099','0.079','0.066','0.049','0.042','0.036','0.030','0.015','0.003','9.995','9.982','9.970','0.109',
