"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"13",'0.257','0.275','0.271','0.295','0.289','0.281','0.283','0.295','0.299','0.309','0.301','0.295','0.282','0.273','0.267','0.261','0.225','0.205','0.193','0.174','0.141','0.101','0.059','0.031','0.236',
"14",'9.978','9.940','9.892','9.862','9.846','9.818','9.816','9.832','9.862','9.848','9.853','9.855','9.839','9.865','9.845','9.863','9.857','9.849','9.848','9.865','9.877','9.891','9.886','9.913','9.867',
"15",'9.934','9.854','9.862','9.886','9.942','0.052','0.059','0.092','0.120','0.142','0.162','0.174','0.168','0.186','0.182','0.188','0.200','0.191','0.190','0.172','0.156','0.138','0.104','0.094','0.094',
"16",'0.063','0.053','0.025','9.987','9.953','9.948','9.937','9.933','9.943','9.961','9.963','9.967','9.979','0.009','0.019','0.041','0.065','0.069','0.079','0.086','0.089','0.097','0.091','0.109','0.019',
"17",'0.102','0.104','0.102','0.086','0.094','0.086','0.078','0.092','0.094','0.106','0.098','0.088','0.076','0.065','0.050','0.024','9.992','9.948','9.900','9.846','9.812','9.771','9.744','9.698','0.002',
"18",'9.660','9.606','9.630','9.686','9.703','9.726','9.752','9.822','9.870','9.888','9.910','9.918','9.930','9.948','9.945','9.946','9.960','9.962','9.952','9.966','9.956','9.944','9.920','9.902','9.854',
"19",'9.888','9.874','9.866','9.838','9.804','9.829','9.830','9.842','9.880','9.908','9.923','9.959','9.991','0.019','0.049','0.091','0.121','0.157','0.187','0.221','0.240','0.274','0.293','0.316','0.017',
"20",'0.326','0.334','0.344','0.364','0.370','0.382','0.384','0.384','0.388','0.393','0.378','0.348','0.322','0.286','0.266','0.274','0.280','0.288','0.298','0.316','0.328','0.339','0.348','0.363','0.338',
"21",'0.374','0.386','0.382','0.378','0.368','0.380','0.382','0.392','0.399','0.410','0.413','0.397','0.381','0.375','0.363','0.369','0.361','0.357','0.349','0.349','0.341','0.332','0.309','0.305','0.369',
"22",'0.287','0.271','0.253','0.263','0.246','0.239','0.219','0.209','0.195','0.199','0.174','0.154','0.132','0.108','0.100','0.093','0.084','0.070','0.068','0.066','0.060','0.057','0.044','0.020','0.150',
"23",'9.996','9.993','9.978','9.952','9.928','9.904','9.890','9.904','9.912','9.910','9.897','9.885','9.871','9.864','9.855','9.854','9.857','9.864','9.881','9.893','9.900','9.911','9.915','9.928','9.906',
"24",'9.928','9.922','9.936','9.937','9.942','9.956','9.974','9.990','0.022','0.044','0.068','0.078','0.088','0.091','0.102','0.122','0.128','0.126','0.127','0.126','0.127','0.112','0.096','0.070','0.046',
"25",'0.055','0.033','0.013','0.084','9.957','9.928','9.891','9.893','9.873','9.863','9.854','9.826','9.788','9.773','9.752','9.746','9.730','9.716','9.710','9.692','9.666','9.626','9.602','9.567','9.818',
"26",'9.534','9.496','9.463','9.456','9.474','9.460','9.479','9.516','9.538','9.554','9.549','9.569','9.541','9.559','9.555','9.567','9.545','9.565','9.547','9.517','9.511','9.473','9.429','9.389','9.512',
"27",'9.337','9.265','9.189','9.109','9.109','8.935','8.817','8.753','8.722','8.727','8.703','8.663','8.605','8.525','8.437','8.391','8.365','8.343','8.335','8.379','8.457','8.519','8.619','8.677','8.708',
"28",'8.714','8.792','8.872','8.945','9.008','9.062','9.112','9.156','9.208','9.254','9.275','9.307','9.315','9.326','9.351','9.351','9.359','9.367','9.375','9.371','9.363','9.357','9.345','9.337','9.205',
"29",'9.324','9.316','9.300','9.278','9.272','9.260','9.240','9.232','9.234','9.238','9.244','9.252','9.251','9.264','9.296','9.343','9.384','9.424','9.448','9.448','9.526','9.552','9.598','9.630','9.348',
"30",'9.653','9.665','9.691','9.705','9.729','9.759','9.785','9.811','9.833','9.845','9.860','9.870','9.870','9.874','9.879','9.870','9.872','9.880','9.857','9.852','9.816','9.768','9.748','9.810','9.804',
"31",'9.658','9.592','9.518','9.462','9.392','9.392','9.320','9.270','9.238','9.212','9.179','9.178','9.129','9.101','9.141','9.182','9.191','9.239','9.227','9.237','9.228','9.221','9.209','9.201','9.280',
Mean,'9.430','9.440','9.446','9.444','9.440','9.416','9.410','9.419','9.420','9.443','9.448','9.444','9.444','9.434','9.416','9.392','9.353','9.318','9.276','9.231','9.178','9.126','9.058','9.050','9.353',
