"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"12",'0.497','0.499','0.495','0.499','0.501','0.511','0.525','0.530','0.527','0.530','0.535','0.531','0.525','0.519','0.513','0.511','0.509','0.509','0.507','0.507','0.509','0.513','0.519','0.519','0.514',
"13",'0.520','0.516','0.512','0.508','0.508','0.509','0.508','0.507','0.496','0.482','0.475','0.463','0.443','0.431','0.421','0.413','0.407','0.407','0.410','0.415','0.416','0.411','0.414','0.413','0.459',
"14",'0.405','0.397','0.385','0.386','0.389','0.397','0.392','0.389','0.387','0.385','0.369','0.357','0.339','0.323','0.303','0.281','0.267','0.261','0.261','0.263','0.265','0.255','0.253','0.237','0.331',
"15",'0.218','0.208','0.190','0.176','0.166','0.164','0.158','0.158','0.150','0.136','0.120','0.104','0.086','0.066','0.052','0.038','0.036','0.032','0.032','0.034','0.029','0.034','0.033','0.030','0.102',
"16",'0.027','0.021','0.009','0.013','0.017','0.023','0.033','0.033','0.037','0.049','0.059','0.071','0.066','0.065','0.049','0.045','0.051','0.064','0.068','0.079','0.079','0.075','0.079','0.089','0.050',
"17",'0.083','0.079','0.067','0.061','0.047','0.049','0.055','0.046','0.031','0.011','9.973','9.943','9.923','9.893','9.869','9.865','9.859','9.843','9.845','9.847','9.841','9.837','9.819','9.801','9.945',
"18",'9.779','9.767','9.746','9.739','9.714','9.727','9.735','9.773','9.787','9.784','9.780','9.788','9.792','9.801','9.811','9.822','9.839','9.855','9.866','9.878','9.884','9.887','9.894','9.899','9.806',
"19",'9.895','9.897','9.905','9.909','9.925','9.941','9.963','9.983','9.999','0.016','0.024','0.042','0.054','0.086','0.094','0.114','0.127','0.153','0.156','0.182','0.174','0.166','0.166','0.166','0.047',
"20",'0.162','0.149','0.120','0.093','0.080','0.061','0.036','0.036','0.020','0.004','9.991','9.973','9.957','9.950','9.951','9.952','9.976','0.017','0.051','0.085','0.110','0.136','0.151','0.169','0.051',
"21",'0.171','0.179','0.181','0.179','0.177','0.181','0.179','0.183','0.173','0.158','0.132','0.125','0.111','0.101','0.067','0.058','0.038','0.029','0.014','0.009','9.993','9.993','9.980','9.982','0.100',
"22",'9.990','0.001','0.025','0.040','0.054','0.073','0.093','0.105','0.111','0.132','0.129','0.121','0.131','0.125','0.131','0.128','0.122','0.115','0.109','0.108','0.099','0.085','0.069','0.069','0.090',
"23",'0.039','0.023','9.996','9.981','9.954','9.934','9.925','9.902','9.889','9.878','9.827','9.799','9.769','9.747','9.699','9.657','9.618','9.602','9.559','9.501','9.431','9.371','9.343','9.301','9.739',
"24",'9.260','9.248','9.264','9.329','9.344','9.375','9.419','9.453','9.472','9.493','9.519','9.535','9.554','9.584','9.597','9.629','9.639','9.662','9.675','9.691','9.705','9.726','9.737','9.750','9.527',
"25",'9.753','9.770','9.764','9.769','9.775','9.783','9.775','9.784','9.765','9.773','9.750','9.748','9.756','9.750','9.714','9.636','9.580','9.589','9.603','9.632','9.638','9.658','9.684','9.736','9.716',
"26",'9.779','9.824','9.852','9.872','9.878','9.892','9.900','9.893','9.891','9.864','9.828','9.783','9.734','9.654','9.536','9.450','9.356','9.264','9.234','9.170','9.194','9.186','9.164','9.140','9.597',
"27",'9.129','9.113','9.089','9.082','9.087','9.095','9.121','9.143','9.149','9.166','9.197','9.207','9.243','9.259','9.275','9.301','9.321','9.347','9.376','9.416','9.441','9.471','9.505','9.538','9.253',
"28",'9.562','9.583','9.591','9.604','9.618','9.641','9.658','9.677','9.695','9.697','9.678','9.682','9.680','9.680','9.677','9.674','9.676','9.682','9.676','9.672','9.664','9.670','9.664','9.666','9.657',
"29",'9.654','9.638','9.621','9.598','9.579','9.570','9.571','9.579','9.578','9.579','9.575','9.549','9.536','9.521','9.492','9.469','9.435','9.405','9.390','9.367','9.339','9.309','9.293','9.295','9.498',
"30",'9.281','9.289','9.293','9.301','9.307','9.349','9.359','9.383','9.399','9.417','9.409','9.425','9.421','9.440','9.445','9.467','9.485','9.504','9.518','9.527','9.529','9.537','9.545','9.551','9.424',
Mean,'9.946','9.949','9.944','9.941','9.941','9.935','9.933','9.943','9.929','9.927','9.916','9.912','9.910','9.904','9.902','9.908','9.896','9.900','9.908','9.924','9.938','9.960','9.974','9.992','9.930',
