"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"20",'9.692','9.672','9.670','9.682','9.680','9.708','9.740','9.768','9.810','9.849','9.874','9.904','9.914','9.924','9.940','9.950','9.966','9.992','0.002','0.008','0.012','0.018','0.038','0.038','9.869',
"21",'0.042','0.038','0.038','0.034','0.030','0.033','0.038','0.053','0.062','0.076','0.078','0.074','0.064','0.058','0.058','0.053','0.046','0.058','0.052','0.062','0.070','0.065','0.068','0.072','0.055',
"22",'0.076','0.080','0.096','0.106','0.110','0.106','0.120','0.124','0.140','0.144','0.152','0.154','0.139','0.133','0.128','0.122','0.110','0.094','0.084','0.066','0.050','0.034','0.016','0.000','0.099',
"23",'9.989','9.979','9.973','9.945','9.919','9.889','9.877','9.867','9.858','9.857','9.841','9.797','9.781','9.747','9.709','9.681','9.661','9.647','9.611','9.576','9.517','9.465','9.419','9.373','9.749',
"24",'9.322','9.264','9.212','9.154','9.112','9.108','9.118','9.108','9.100','9.086','9.060','9.032','9.016','9.000','8.998','8.988','8.972','8.958','8.962','8.968','8.958','8.956','8.960','8.962','9.057',
"25",'8.961','8.961','8.951','8.959','8.957','8.957','8.969','8.953','8.979','9.010','9.024','9.038','9.059','9.142','9.206','9.288','9.342','9.416','9.464','9.508','9.546','9.570','9.602','9.626','9.187',
"26",'9.619','9.631','9.641','9.645','9.649','9.651','9.655','9.676','9.691','9.708','9.721','9.712','9.709','9.705','9.685','9.681','9.685','9.687','9.672','9.661','9.645','9.629','9.611','9.591','9.665',
"27",'9.573','9.555','9.541','9.533','9.509','9.517','9.505','9.505','9.509','9.503','9.491','9.473','9.449','9.409','9.391','9.363','9.321','9.283','9.257','9.227','9.200','9.163','9.141','9.111','9.397',
"28",'9.091','9.083','9.083','9.091','9.105','9.127','9.145','9.183','9.230','9.289','9.339','9.389','9.439','9.481','9.521','9.558','9.602','9.647','9.681','9.721','9.751','9.774','9.801','9.821','9.415',
"29",'9.850','9.864','9.876','9.880','9.880','9.882','9.883','9.884','9.916','9.956','9.982','0.012','0.030','0.060','0.096','0.158','0.196','0.228','0.258','0.298','0.334','0.368','0.387','0.416','0.071',
"30",'0.452','0.497','0.513','0.539','0.563','0.591','0.615','0.653','0.671','0.701','0.711','0.721','0.739','0.751','0.753','0.778','0.801','0.828','0.849','0.876','0.890','0.912','0.926','0.942','0.720',
"31",'0.956','0.970','0.984','0.996','1.004','1.012','1.030','1.052','1.066','1.086','1.089','1.099','1.079','1.079','1.074','1.085','1.083','1.094','1.089','1.103','1.103','1.103','1.101','1.093','1.060',
Mean,'9.519','9.513','9.515','9.505','9.499','9.491','9.488','9.473','9.465','9.447','9.416','9.370','9.328','9.299','9.240','9.170','9.099','9.014','8.934','8.864','8.783','8.742','8.690','8.686','9.231',
