"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"11",'9.615','9.615','9.613','9.611','9.617','9.615','9.621','9.631','9.623','9.623','9.622','9.616','9.616','9.604','9.592','9.576','9.576','9.566','9.558','9.552','9.550','9.532','9.502','9.488','9.589',
"12",'9.480','9.476','9.492','9.522','9.558','9.576','9.598','9.608','9.616','9.625','9.645','9.651','9.664','9.659','9.666','9.670','9.683','9.697','9.713','9.717','9.711','9.707','9.713','9.713','9.632',
"13",'9.709','9.701','9.699','9.697','9.697','9.693','9.697','9.711','9.723','9.731','9.733','9.751','9.751','9.775','9.787','9.811','9.836','9.853','9.871','9.903','9.946','9.955','9.971','9.989','9.791',
"14",'9.994','0.005','0.017','0.025','0.045','0.059','0.077','0.089','0.102','0.104','0.102','0.108','0.100','0.092','0.080','0.066','0.060','0.056','0.046','0.038','0.020','0.010','9.979','9.947','0.051',
"15",'9.906','9.886','9.871','9.850','9.804','9.791','9.762','9.754','9.738','9.712','9.701','9.663','9.637','9.593','9.566','9.533','9.524','9.507','9.489','9.475','9.476','9.459','9.457','9.442','9.650',
"16",'9.429','9.413','9.397','9.382','9.375','9.369','9.357','9.354','9.347','9.337','9.335','9.338','9.331','9.325','9.325','9.330','9.347','9.375','9.393','9.425','9.399','9.387','9.363','9.315','9.365',
"17",'9.262','9.208','9.164','9.135','9.171','9.158','9.172','9.162','9.168','9.178','9.193','9.191','9.189','9.216','9.230','9.262','9.264','9.278','9.295','9.300','9.318','9.322','9.327','9.328','9.229',
"18",'9.339','9.324','9.328','9.329','9.335','9.363','9.374','9.397','9.406','9.422','9.419','9.426','9.427','9.437','9.419','9.426','9.417','9.413','9.364','9.341','9.337','9.344','9.337','9.329','9.377',
"19",'9.333','9.301','9.291','9.289','9.300','9.344','9.355','9.377','9.423','9.433','9.460','9.446','9.489','9.499','9.487','9.451','9.439','9.443','9.441','9.432','9.468','9.489','9.504','9.506','9.417',
"20",'9.526','9.547','9.542','9.535','9.571','9.598','9.610','9.639','9.671','9.683','9.704','9.724','9.736','9.743','9.748','9.760','9.767','9.778','9.782','9.796','9.796','9.812','9.801','9.798','9.694',
"21",'9.776','9.750','9.701','9.654','9.620','9.593','9.583','9.578','9.570','9.575','9.576','9.560','9.527','9.494','9.447','9.421','9.414','9.402','9.345','9.310','9.270','9.271','9.315','9.348','9.504',
"22",'9.378','9.392','9.394','9.406','9.412','9.422','9.430','9.442','9.438','9.436','9.418','9.406','9.392','9.397','9.400','9.430','9.458','9.464','9.468','9.473','9.470','9.468','9.458','9.440','9.429',
"23",'9.432','9.412','9.392','9.383','9.368','9.347','9.338','9.322','9.321','9.313','9.316','9.296','9.288','9.282','9.248','9.245','9.276','9.307','9.340','9.370','9.379','9.404','9.419','9.430','9.343',
"24",'9.420','9.437','9.438','9.456','9.475','9.498','9.504','9.522','9.532','9.545','9.539','9.531','9.522','9.504','9.489','9.465','9.437','9.419','9.387','9.367','9.327','9.310','9.267','9.239','9.443',
"25",'9.202','9.167','9.128','9.102','9.070','9.040','9.020','9.000','8.976','8.952','8.934','8.918','8.920','8.926','8.928','8.932','8.926','8.940','8.936','8.934','8.932','8.933','8.935','8.939','8.987',
"26",'8.940','8.954','8.965','8.958','8.973','8.977','8.986','8.990','8.994','9.000','8.989','8.979','8.991','8.957','8.929','8.925','8.919','8.959','9.001','9.064','9.091','9.109','9.115','9.118','8.995',
"27",'9.119','9.117','9.125','9.145','9.148','9.167','9.169','9.169','9.187','9.193','9.187','9.190','9.191','9.193','9.223','9.215','9.225','9.233','9.235','9.254','9.259','9.257','9.245','9.221','9.194',
"28",'9.197','9.167','9.147','9.099','9.029','8.985','8.920','8.861','8.817','8.777','8.730','8.731','8.703','8.734','8.792','8.868','8.948','9.028','9.064','9.128','9.168','9.207','9.230','9.286','8.984',
"29",'9.299','9.341','9.364','9.399','9.426','9.487','9.499','9.544','9.572','9.609','9.641','9.639','9.648','9.639','9.624','9.588','9.540','9.498','9.462','9.415','9.328','9.279','9.328','9.306','9.478',
"30",'9.280','9.274','9.255','9.223','9.168','9.156','9.096','9.128','9.134','9.148','9.160','9.219','9.277','9.334','9.384','9.451','9.521','9.577','9.641','9.691','9.736','9.790','9.830','9.881','9.390',
"31",'9.934','9.961','9.984','0.021','0.041','0.063','0.077','0.107','0.119','0.140','0.136','0.141','0.130','0.130','0.116','0.103','0.094','0.099','0.094','0.088','0.070','0.046','0.034','0.016','0.073',
Mean,'9.436','9.388','9.332','9.288','9.228','9.164','9.126','9.071','9.016','8.978','8.983','8.986','8.984','9.018','9.004','9.006','9.018','9.058','9.070','9.098','9.104','9.120','9.126','9.140','9.114',
