"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"15",'9.673','9.676','9.662','9.674','9.684','9.692','9.696','9.714','9.731','9.749','9.759','9.770','9.770','9.782','9.785','9.815','9.826','9.838','9.850','9.868','9.881','9.886','9.888','9.898','9.774',
"16",'9.905','9.915','9.918','9.919','9.923','9.937','9.949','9.961','9.965','9.979','9.979','9.985','9.991','0.003','0.013','0.025','0.021','0.033','0.046','0.057','0.073','0.075','0.077','0.077','9.993',
"17",'0.073','0.074','0.074','0.072','0.071','0.073','0.072','0.065','0.057','0.047','0.039','0.013','9.995','9.973','9.959','9.935','9.917','9.906','9.904','9.911','9.919','9.938','9.951','9.964','0.000',
"18",'9.968','9.968','9.980','9.988','9.992','0.008','0.024','0.038','0.046','0.066','0.074','0.082','0.096','0.110','0.120','0.140','0.162','0.192','0.214','0.230','0.251','0.278','0.294','0.304','0.109',
"19",'0.318','0.336','0.346','0.366','0.374','0.392','0.410','0.428','0.434','0.438','0.436','0.434','0.430','0.436','0.436','0.436','0.432','0.436','0.438','0.454','0.466','0.471','0.472','0.474','0.421',
"20",'0.474','0.470','0.468','0.478','0.480','0.492','0.499','0.490','0.490','0.486','0.478','0.463','0.451','0.446','0.451','0.437','0.431','0.434','0.421','0.433','0.441','0.447','0.443','0.443','0.460',
"21",'0.426','0.428','0.423','0.419','0.421','0.418','0.415','0.404','0.400','0.387','0.376','0.366','0.351','0.344','0.326','0.319','0.305','0.314','0.314','0.324','0.323','0.321','0.320','0.320','0.365',
"22",'0.312','0.312','0.303','0.302','0.305','0.311','0.306','0.316','0.317','0.324','0.331','0.334','0.344','0.350','0.346','0.344','0.339','0.339','0.342','0.345','0.350','0.350','0.346','0.344','0.330',
"23",'0.343','0.342','0.336','0.331','0.336','0.340','0.341','0.346','0.347','0.350','0.346','0.342','0.339','0.330','0.324','0.306','0.290','0.286','0.280','0.290','0.294','0.288','0.288','0.268','0.320',
"24",'0.255','0.239','0.223','0.219','0.213','0.207','0.197','0.191','0.175','0.153','0.132','0.126','0.108','0.092','0.066','0.048','0.034','0.028','0.013','0.005','9.994','9.974','9.954','9.932','0.107',
"25",'9.902','9.874','9.845','9.812','9.770','9.741','9.721','9.686','9.674','9.641','9.612','9.580','9.541','9.506','9.483','9.459','9.439','9.401','9.410','9.418','9.414','9.412','9.414','9.412','9.590',
"26",'9.398','9.402','9.398','9.390','9.398','9.415','9.442','9.452','9.470','9.490','9.522','9.538','9.559','9.571','9.578','9.580','9.581','9.584','9.596','9.606','9.610','9.614','9.613','9.614','9.518',
"27",'9.614','9.610','9.602','9.592','9.590','9.602','9.610','9.627','9.635','9.636','9.651','9.652','9.662','9.661','9.675','9.681','9.687','9.687','9.681','9.696','9.701','9.707','9.703','9.703','9.653',
"28",'9.703','9.711','9.715','9.720','9.725','9.733','9.742','9.745','9.744','9.747','9.755','9.761','9.764','9.769','9.768','9.785','9.795','9.803','9.819','9.827','9.839','9.834','9.827','9.835','9.769',
"29",'9.837','9.831','9.828','9.823','9.827','9.841','9.845','9.857','9.853','9.855','9.855','9.854','9.854','9.842','9.832','9.818','9.812','9.848','9.788','9.786','9.770','9.758','9.754','9.743','9.821',
"30",'9.737','9.721','9.709','9.707','9.713','9.724','9.739','9.753','9.765','9.783','9.799','9.807','9.827','9.850','9.854','9.876','9.880','9.906','9.916','9.938','9.942','9.968','9.980','9.986','9.828',
"31",'9.987','9.995','0.005','0.012','0.019','0.035','0.049','0.057','0.067','0.071','0.071','0.079','0.083','0.080','0.071','0.078','0.079','0.085','0.087','0.105','0.107','0.109','0.115','0.123','0.065',
Mean,'0.112','0.098','0.076','0.060','0.054','0.048','0.052','0.048','0.038','0.038','0.041','0.041','0.039','0.031','0.033','0.039','0.041','0.055','0.073','0.097','0.129','0.145','0.153','0.169','0.071',
