"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"21",'0.409','0.401','0.403','0.416','0.419','0.431','0.437','0.443','0.445','0.444','0.432','0.428','0.410','0.394','0.386','0.383','0.384','0.396','0.400','0.410','0.406','0.400','0.396','0.384','0.411',
"22",'0.383','0.373','0.361','0.352','0.345','0.345','0.339','0.335','0.333','0.329','0.318','0.311','0.299','0.287','0.268','0.265','0.263','0.269','0.263','0.257','0.253','0.243','0.236','0.227','0.302',
"23",'0.223','0.206','0.198','0.180','0.164','0.160','0.150','0.148','0.148','0.132','0.119','0.101','0.084','0.086','0.067','0.051','0.050','0.039','0.033','0.033','0.048','0.069','0.101','0.123','0.113',
"24",'0.137','0.157','0.170','0.201','0.221','0.244','0.269','0.289','0.303','0.323','0.315','0.324','0.324','0.336','0.334','0.330','0.330','0.336','0.330','0.337','0.332','0.327','0.328','0.310','0.288',
"25",'0.287','0.273','0.254','0.234','0.210','0.202','0.185','0.173','0.155','0.133','0.098','0.081','0.045','0.005','9.969','9.943','9.907','9.879','9.840','9.811','9.773','9.733','9.695','9.660','0.023',
"26",'9.645','9.631','9.623','9.609','9.597','9.581','9.606','9.639','9.634','9.631','9.632','9.632','9.636','9.624','9.616','9.614','9.604','9.610','9.612','9.617','9.614','9.618','9.628','9.636','9.620',
"27",'9.644','9.650','9.648','9.654','9.662','9.672','9.687','9.696','9.706','9.702','9.692','9.689','9.684','9.670','9.654','9.662','9.666','9.652','9.656','9.656','9.654','9.642','9.626','9.610','9.664',
"28",'9.600','9.578','9.562','9.548','9.518','9.501','9.454','9.440','9.392','9.368','9.338','9.357','9.373','9.399','9.433','9.451','9.493','9.523','9.531','9.549','9.563','9.571','9.590','9.623','9.490',
"29",'9.635','9.649','9.645','9.637','9.613','9.581','9.549','9.503','9.459','9.395','9.321','9.255','9.160','9.095','9.035','9.007','9.033','9.237','9.295','9.340','9.373','9.405','9.437','9.464','9.380',
"30",'9.469','9.486','9.501','9.499','9.519','9.531','9.531','9.535','9.540','9.545','9.545','9.537','9.525','9.527','9.504','9.501','9.495','9.479','9.471','9.482','9.479','9.475','9.483','9.485','9.506',
"31",'9.506','9.517','9.529','9.551','9.593','9.620','9.656','9.725','9.743','9.761','9.773','9.789','9.797','9.804','9.809','9.803','9.791','9.767','9.741','9.705','9.684','9.687','9.669','9.659','9.695',
Mean,'9.596','9.596','9.592','9.582','9.588','9.590','9.592','9.598','9.602','9.602','9.591','9.593','9.589','9.586','9.585','9.587','9.595','9.593','9.603','9.622','9.615','9.610','9.615','9.605','9.597',
