"Day", 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,"Mean"
"20",'9.919','9.923','9.917','9.911','9.915','9.923','9.917','9.935','9.934','9.933','9.926','9.908','9.898','9.888','9.880','9.878','9.876','9.882','9.890','9.900','9.902','9.904','9.906','9.902','9.907',
"21",'9.894','9.886','9.876','9.864','9.856','9.860','9.862','9.864','9.862','9.860','9.852','9.844','9.837','9.812','9.810','9.802','9.802','9.802','9.798','9.798','9.803','9.800','9.790','9.784','9.834',
"22",'9.768','9.742','9.734','9.727','9.717','9.722','9.716','9.716','9.715','9.700','9.703','9.701','9.698','9.696','9.708','9.715','9.711','9.711','9.735','9.743','9.739','9.736','9.740','9.742','9.722',
"23",'9.737','9.735','9.731','9.727','9.728','9.743','9.755','9.771','9.779','9.799','9.816','9.849','9.871','9.895','9.911','9.933','9.957','9.981','9.909','0.029','0.049','0.070','0.087','0.105','9.874',
"24",'0.115','0.123','0.127','0.141','0.149','0.153','0.147','0.141','0.128','0.103','0.096','0.067','0.061','0.027','0.011','9.991','9.991','9.986','0.006','0.006','0.020','0.021','0.022','0.029','0.069',
"25",'0.026','0.036','0.040','0.045','0.049','0.058','0.048','0.056','0.046','0.044','0.044','0.045','0.046','0.042','0.040','0.043','0.050','0.064','0.059','0.088','0.104','0.118','0.122','0.122','0.060',
"26",'0.123','0.133','0.137','0.147','0.165','0.171','0.177','0.181','0.181','0.175','0.155','0.141','0.127','0.121','0.113','0.107','0.103','0.110','0.113','0.131','0.145','0.163','0.157','0.161','0.143',
"27",'0.156','0.159','0.153','0.152','0.149','0.163','0.167','0.161','0.147','0.132','0.122','0.123','0.121','0.118','0.116','0.109','0.099','0.089','0.101','0.115','0.119','0.123','0.117','0.121','0.130',
"28",'0.113','0.106','0.097','0.101','0.097','0.097','0.090','0.081','0.075','0.067','0.049','0.029','0.024','0.021','0.021','0.013','0.001','0.003','0.001','0.013','0.014','0.012','0.007','0.005','0.047',
"29",'0.003','0.000','9.991','9.985','9.977','9.975','9.983','9.983','9.976','9.971','9.965','9.947','9.929','9.922','9.909','9.901','9.887','9.889','9.895','9.905','9.907','9.910','9.909','9.906','9.943',
"30",'9.901','9.903','9.895','9.887','9.885','9.888','9.892','9.899','9.903','9.910','9.919','9.937','9.943','9.951','9.969','9.981','9.991','0.002','0.011','0.035','0.059','0.079','0.101','0.127','9.961',
Mean,'9.027','9.053','9.079','9.111','9.145','9.181','9.209','9.229','9.279','9.321','9.353','9.377','9.415','9.442','9.483','9.511','9.537','9.579','9.615','9.657','9.689','9.705','9.719','9.739','9.394',
